time,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites,size(byte),destination,icmp_seq,ttl,pingtime
2026-01-28 16:59:36.766486,201.0000000000,-78.6974162000,35.7278277000,24.9960000000,0.0420411043,-0.0249285847,0.2008047849,-1.1800000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,994.1985144424,0.0000000000,0.0000000000
2026-01-28 16:59:37.773606,202.0000000000,-78.6973624000,35.7278171000,24.9980000000,0.0420826003,-0.0248211138,0.2019680440,-1.1800000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,1004.0646472297,64.0000000000,1759.8638344054
2026-01-28 16:59:38.775160,203.0000000000,-78.6973086000,35.7278065000,24.9980000000,0.0419655591,-0.0253898874,0.2014290541,-1.1800000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1002.3043540409,0.0000000000,0.0000000000
2026-01-28 16:59:39.777028,204.0000000000,-78.6972550000,35.7277960000,24.9970000000,0.0421470851,-0.0254467651,0.2050324529,-1.1800000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1003.9092015601,0.0000000000,0.0000000000
2026-01-28 16:59:40.783055,205.0000000000,-78.6972013000,35.7277854000,24.9960000000,0.0428112783,-0.0234907344,0.2035807371,-1.1900000000,4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1005.5207111566,0.0000000000,0.0000000000
2026-01-28 16:59:41.784143,206.0000000000,-78.6971472000,35.7277748000,24.9960000000,0.0415171310,-0.0244280826,0.2003922760,-1.1800000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1007.1243091775,0.0000000000,0.0000000000
2026-01-28 16:59:42.791674,207.0000000000,-78.6970935000,35.7277642000,24.9980000000,0.0420623012,-0.0254047271,0.2007166147,-1.1800000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1025.1601291963,0.0000000000,0.0000000000
2026-01-28 16:59:44.270336,208.0000000000,-78.6970129000,35.7277483000,24.9980000000,0.0419233777,-0.0241200067,0.2029406726,-1.1800000000,4.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1031.3370541483,0.0000000000,0.0000000000
2026-01-28 16:59:45.747551,209.0000000000,-78.6969322000,35.7277325000,24.9960000000,0.0421855524,-0.0236083753,0.2020755708,-1.1800000000,4.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1040.5592281344,0.0000000000,0.0000000000
2026-01-28 16:59:46.749505,210.0000000000,-78.6968788000,35.7277220000,24.9960000000,0.0430926941,-0.0249135289,0.2050618231,-1.1900000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1042.7587571155,0.0000000000,0.0000000000
2026-01-28 16:59:47.751131,211.0000000000,-78.6968247000,35.7277113000,24.9980000000,0.0414974280,-0.0244955681,0.2008903623,-1.1900000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1044.9575656365,0.0000000000,0.0000000000
2026-01-28 16:59:48.756662,212.0000000000,-78.6967711000,35.7277008000,24.9980000000,0.0429440998,-0.0255929064,0.2034644932,-1.1800000000,4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1047.1649471819,0.0000000000,0.0000000000
2026-01-28 16:59:49.762006,213.0000000000,-78.6967176000,35.7276902000,24.9980000000,0.0158908479,-0.0288682580,0.1042745486,-1.1300000000,4.6500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1049.3719179190,0.0000000000,0.0000000000
2026-01-28 16:59:50.766904,214.0000000000,-78.6966721000,35.7276813000,24.9930000000,-0.0098735914,-0.0297375564,-0.0053970199,-0.8500000000,3.5300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,22.6597520834,,1067.6459413737,22.6597520834,526.8392359401
2026-01-28 16:59:51.774101,215.0000000000,-78.6966408000,35.7276752000,24.9920000000,-0.0357782468,-0.0285082869,-0.1213120818,-0.4700000000,2.0100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,57.7961535131,,1074.0969351014,57.7961535131,1158.6322649576
2026-01-28 16:59:52.779729,216.0000000000,-78.6966280000,35.7276727000,24.9960000000,-0.0264255740,-0.0296487920,-0.0981966332,-0.0800000000,0.4200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,24.4831439959,,1077.6174508751,24.4831439959,516.8238677881
2026-01-28 16:59:53.785456,217.0000000000,-78.6966277000,35.7276725000,24.9930000000,-0.0053524114,-0.0306527298,-0.0190809797,0.0400000000,-0.1500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,1083.8242259905,64.0000000000,1359.5687684645
2026-01-28 16:59:54.791121,218.0000000000,-78.6966304000,35.7276728000,24.9900000000,0.2013841718,-0.0363526270,-0.0597978160,-0.2500000000,-0.2400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1084.7587985972,0.0000000000,0.0000000000
2026-01-28 16:59:55.801759,219.0000000000,-78.6966373000,35.7276600000,24.9930000000,0.3183657229,-0.0461207330,-0.1079534516,-2.7000000000,-0.9300000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1085.8552665767,0.0000000000,0.0000000000
2026-01-28 16:59:56.803647,220.0000000000,-78.6966510000,35.7276275000,25.0040000000,0.2357735783,-0.0387186222,-0.0721489862,-4.3800000000,-1.4500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1096.3645711874,0.0000000000,0.0000000000
2026-01-28 16:59:57.805734,221.0000000000,-78.6966678000,35.7275864000,24.9990000000,0.2105682045,-0.0367834643,-0.0576510280,-4.7200000000,-1.5300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,41.3807330672,,1102.7068520916,41.3807330672,737.0943077597
2026-01-28 16:59:58.810450,222.0000000000,-78.6966852000,35.7275432000,24.9970000000,0.2065454423,-0.0366956145,-0.0550853573,-4.8400000000,-1.5400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1105.4812410613,0.0000000000,0.0000000000
2026-01-28 16:59:59.814943,223.0000000000,-78.6967021000,35.7275008000,24.9970000000,0.0579204857,-0.0324828587,-0.0026166735,-4.3000000000,-1.3500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,21.4255618969,,1112.0043232139,21.4255618969,457.3018367359
2026-01-28 17:00:00.817234,224.0000000000,-78.6967162000,35.7274649000,24.9920000000,-0.0421771221,-0.0342087038,0.0266036894,-2.8800000000,-0.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,1118.1596718946,64.0000000000,1351.1440289478
2026-01-28 17:00:01.823296,225.0000000000,-78.6967234000,35.7274464000,24.9940000000,-0.1349885762,-0.0381772965,0.0541832186,-1.1900000000,-0.3200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,39.9107395222,,1122.7527893899,39.9107395222,815.6757389841
2026-01-28 17:00:02.830854,226.0000000000,-78.6967252000,35.7274417000,24.9960000000,-0.0625036955,-0.0346239731,0.0246326346,-0.1300000000,0.0000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1125.7695209085,0.0000000000,0.0000000000
2026-01-28 17:00:03.849317,227.0000000000,-78.6967248000,35.7274429000,24.9930000000,-0.0040931674,-0.0339793824,0.0029817396,0.1600000000,0.0800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,37.1690218382,,1133.3230638649,37.1690218382,616.1926901613
2026-01-28 17:00:04.851223,228.0000000000,-78.6967205000,35.7274436000,24.9900000000,0.1290274411,-0.0169963501,0.2768587768,-0.3900000000,1.2800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,1138.8941234802,64.0000000000,1146.0158690459
2026-01-28 17:00:06.747135,229.0000000000,-78.6966532000,35.7274234000,24.9990000000,0.0806402937,-0.0299007446,0.2088190615,-1.7600000000,4.3900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1145.0471718862,0.0000000000,0.0000000000
2026-01-28 17:00:07.752472,230.0000000000,-78.6966030000,35.7274073000,24.9940000000,0.0729705393,-0.0313213989,0.2041476071,-1.8500000000,4.6300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,38.9470161072,,1150.3487172399,38.9470161072,894.5642762133
2026-01-28 17:00:08.753546,231.0000000000,-78.6965507000,35.7273905000,24.9920000000,0.0675699562,-0.0323440842,0.1971045434,-1.8700000000,4.7400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,4.9019872123,,1153.5404386989,4.9019872123,112.5925187815
2026-01-28 17:00:09.756190,232.0000000000,-78.6964980000,35.7273736000,24.9910000000,0.0651185364,-0.0330418870,0.1905374676,-1.8600000000,4.7600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1156.6583646999,0.0000000000,0.0000000000
2026-01-28 17:00:10.761897,233.0000000000,-78.6964453000,35.7273568000,24.9910000000,0.0641663149,-0.0331315212,0.1874574125,-1.8400000000,4.7100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1158.6010803131,0.0000000000,0.0000000000
2026-01-28 17:00:12.746984,234.0000000000,-78.6963431000,35.7273241000,24.9890000000,0.0118700024,-0.0396223143,0.0617949888,-1.6500000000,4.2300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,57.6488442295,,1178.0992368089,57.6488442295,925.9845604367
2026-01-28 17:00:13.748114,235.0000000000,-78.6963028000,35.7273113000,24.9840000000,-0.0227172822,-0.0401297733,-0.0326762795,-1.1700000000,3.0300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,33.6796365166,,1181.9475113589,33.6796365166,546.2416047541
2026-01-28 17:00:14.750827,236.0000000000,-78.6962783000,35.7273036000,24.8500000000,-0.0942324102,-0.0313300900,-0.2126987427,-0.4300000000,1.1700000000,0.5100000000,12.5870000000,6.0000000000,10.0000000000,44.8080668558,,1188.7992437323,44.8080668558,600.7081462851
2026-01-28 17:00:15.752682,237.0000000000,-78.6962729000,35.7273019000,23.7830000000,-0.0167577956,-0.0413516872,-0.0418682136,-0.0300000000,0.1100000000,1.5200000000,12.5870000000,6.0000000000,10.0000000000,52.5400029577,,1194.1790624538,52.5400029577,637.0475358615
2026-01-28 17:00:16.757318,238.0000000000,-78.6962736000,35.7273021000,22.1890000000,-0.0005318033,-0.0417006798,-0.0036528914,0.0300000000,-0.0800000000,1.4800000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1198.0565879469,0.0000000000,0.0000000000
2026-01-28 17:00:17.763609,239.0000000000,-78.6962752000,35.7273025000,20.6910000000,0.0041234093,-0.0417294838,0.0066204318,0.0200000000,-0.0600000000,1.4200000000,12.5870000000,6.0000000000,10.0000000000,39.9837947557,,1202.3752532069,39.9837947557,618.4993251266
2026-01-28 17:00:18.765126,240.0000000000,-78.6962762000,35.7273029000,19.2070000000,0.0046223653,-0.0418251790,0.0057159616,0.0000000000,-0.0100000000,1.4400000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1207.0051196502,0.0000000000,0.0000000000
2026-01-28 17:00:19.772012,241.0000000000,-78.6962766000,35.7273030000,17.7180000000,0.0028917170,-0.0417319015,0.0024425359,-0.0200000000,0.0100000000,1.4500000000,12.5870000000,6.0000000000,10.0000000000,13.9195783384,,1213.1749341154,13.9195783384,44.3686559536
2026-01-28 17:00:20.778439,242.0000000000,-78.6962767000,35.7273031000,16.2170000000,0.0013494228,-0.0416558608,0.0005080914,-0.0200000000,0.0100000000,1.4600000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1216.4491334718,0.0000000000,0.0000000000
2026-01-28 17:00:21.783007,243.0000000000,-78.6962767000,35.7273031000,14.7180000000,0.0012504618,-0.0417422242,0.0002848563,-0.0100000000,0.0000000000,1.4600000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1219.0601586007,0.0000000000,0.0000000000
2026-01-28 17:00:22.789594,244.0000000000,-78.6962768000,35.7273031000,13.2230000000,0.0014780179,-0.0412833206,0.0001930033,-0.0100000000,0.0000000000,1.4600000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1221.6764316046,0.0000000000,0.0000000000
2026-01-28 17:00:23.804403,245.0000000000,-78.6962769000,35.7273031000,11.7290000000,0.0013176050,-0.0418708213,0.0002796256,-0.0100000000,0.0000000000,1.4700000000,12.5870000000,6.0000000000,10.0000000000,35.1517537201,,1231.1969846075,35.1517537201,619.5496593176
2026-01-28 17:00:25.743679,246.0000000000,-78.6962769000,35.7273031000,10.0230000000,0.0014211111,-0.0416049659,0.0004515974,-0.0100000000,0.0000000000,0.4300000000,12.5870000000,6.0000000000,10.0000000000,61.7179899018,,1242.0356564078,61.7179899018,954.7001562934
2026-01-28 17:00:27.742275,247.0000000000,-78.6962770000,35.7273031000,9.0350000000,0.0012334295,-0.0418365300,0.0011423316,-0.0100000000,0.0100000000,0.5100000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,1252.6009923249,64.0000000000,884.5902421383
2026-01-28 17:00:28.748537,248.0000000000,-78.6962770000,35.7273031000,8.5310000000,0.0013422057,-0.0416144431,0.0006812913,-0.0100000000,0.0100000000,0.5000000000,12.5870000000,6.0000000000,10.0000000000,37.6446881329,,1255.2937842687,37.6446881329,565.8467184975
2026-01-28 17:00:30.680122,249.0000000000,-78.6962770000,35.7273031000,7.5780000000,0.0006182145,-0.0417567641,0.0005983760,-0.0100000000,0.0100000000,0.5000000000,12.5870000000,6.0000000000,10.0000000000,31.3067835441,,1265.9566739715,31.3067835441,529.7694777849
2026-01-28 17:00:31.686472,250.0000000000,-78.6962771000,35.7273031000,7.0740000000,0.0006665801,-0.0419849232,0.0005257797,0.0000000000,0.0100000000,0.5000000000,12.5870000000,6.0000000000,10.0000000000,51.5770085280,,1271.1646554505,51.5770085280,796.2200691509
2026-01-28 17:00:32.693766,251.0000000000,-78.6962771000,35.7273030000,6.5730000000,-0.0006188771,-0.0421263725,0.0011216216,0.0000000000,0.0100000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,9.9828336799,,1275.0641093425,9.9828336799,154.1099949342
2026-01-28 17:00:33.699366,252.0000000000,-78.6962771000,35.7273030000,6.0730000000,0.0009660622,-0.0414985679,0.0000838429,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,28.4420200481,,1280.1111868735,28.4420200481,400.4103134899
2026-01-28 17:00:34.705953,253.0000000000,-78.6962771000,35.7273030000,5.5730000000,0.0005395771,-0.0420504324,0.0008345324,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1281.7945436796,0.0000000000,0.0000000000
2026-01-28 17:00:36.742408,254.0000000000,-78.6962770000,35.7273030000,4.5190000000,0.0006227234,-0.0413458161,-0.0001969502,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,1296.7927032407,64.0000000000,895.1708129629
2026-01-28 17:00:37.744286,255.0000000000,-78.6962770000,35.7273030000,4.0180000000,0.0000913840,-0.0418718830,-0.0000395346,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1300.1801545532,0.0000000000,0.0000000000
2026-01-28 17:00:38.745465,256.0000000000,-78.6962770000,35.7273030000,3.5180000000,0.0006698084,-0.0415891670,0.0001920626,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,1306.5683152007,64.0000000000,921.0692933394
2026-01-28 17:00:39.751979,257.0000000000,-78.6962770000,35.7273030000,3.0180000000,-0.0000286243,-0.0415424146,-0.0000747699,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,5.9942451918,,1309.4683004056,5.9942451918,100.8719073684
2026-01-28 17:00:40.754190,258.0000000000,-78.6962770000,35.7273030000,2.5190000000,-0.0003257121,-0.0418290198,-0.0005151018,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1314.4515813093,0.0000000000,0.0000000000
2026-01-28 17:00:41.757630,259.0000000000,-78.6962770000,35.7273030000,2.0170000000,-0.0001285914,-0.0419925265,-0.0004797395,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,40.1493647702,,1320.7266617547,40.1493647702,641.7625024986
2026-01-28 17:00:42.760133,260.0000000000,-78.6962770000,35.7273030000,1.5170000000,0.0001938395,-0.0418378152,0.0000659212,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,9.8422151593,,1325.4621538814,9.8422151593,157.3216579376
2026-01-28 17:00:44.747243,261.0000000000,-78.6962769000,35.7273029000,0.5180000000,-0.0010478003,-0.0417065062,-0.0002716824,0.0000000000,0.0000000000,0.4900000000,12.5870000000,6.0000000000,10.0000000000,46.0524189715,,1334.8412928607,46.0524189715,821.0282819770
2026-01-28 17:00:45.748916,262.0000000000,-78.6962769000,35.7273029000,0.0360000000,-0.0008294757,-0.0416525826,-0.0005964708,0.0000000000,0.0000000000,0.1000000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,1340.9538692233,64.0000000000,916.0163765999
2026-01-28 17:00:46.754826,263.0000000000,-78.6962769000,35.7273028000,0.0350000000,-0.0002675343,-0.0419436991,-0.0004875165,0.0000000000,0.0000000000,0.0100000000,12.5870000000,6.0000000000,10.0000000000,0.0000000000,,1344.1850224236,0.0000000000,0.0000000000
2026-01-28 17:00:47.756512,264.0000000000,-78.6962768000,35.7273028000,0.0240000000,-0.0003371769,-0.0422336496,-0.0005391074,0.0000000000,0.0000000000,0.0100000000,12.5870000000,6.0000000000,10.0000000000,64.0000000000,,1351.3616179224,64.0000000000,820.6225514937
