time,size(byte),destination,icmp_seq,ttl,pingtime
2026-01-28 17:00:14.242181,64,172.16.0.1:,1186,64,953.0
2026-01-28 17:00:14.348670,64,172.16.0.1:,1187,64,858.0
2026-01-28 17:00:15.689757,0,172.16.0.1:,1188,0,0.0
2026-01-28 17:00:15.689757,0,172.16.0.1:,1189,0,0.0
2026-01-28 17:00:15.689757,0,172.16.0.1:,1190,0,0.0
2026-01-28 17:00:15.689757,0,172.16.0.1:,1191,0,0.0
2026-01-28 17:00:15.689757,0,172.16.0.1:,1192,0,0.0
2026-01-28 17:00:15.689757,0,172.16.0.1:,1193,0,0.0
2026-01-28 17:00:15.689757,64,172.16.0.1:,1194,64,776.0
2026-01-28 17:00:16.041171,0,172.16.0.1:,1195,0,0.0
2026-01-28 17:00:16.041171,64,172.16.0.1:,1196,64,716.0
2026-01-28 17:00:16.327584,64,172.16.0.1:,1197,64,794.0
2026-01-28 17:00:16.742431,0,172.16.0.1:,1198,0,0.0
2026-01-28 17:00:16.742431,64,172.16.0.1:,1199,64,805.0
2026-01-28 17:00:17.531658,0,172.16.0.1:,1200,0,0.0
2026-01-28 17:00:17.531658,0,172.16.0.1:,1201,0,0.0
2026-01-28 17:00:17.531658,64,172.16.0.1:,1202,64,990.0
2026-01-28 17:00:18.149777,0,172.16.0.1:,1203,0,0.0
2026-01-28 17:00:18.149777,0,172.16.0.1:,1204,0,0.0
2026-01-28 17:00:18.149777,64,172.16.0.1:,1205,64,996.0
2026-01-28 17:00:18.578697,0,172.16.0.1:,1206,0,0.0
2026-01-28 17:00:18.578697,64,172.16.0.1:,1207,64,1021.0
2026-01-28 17:00:19.135135,0,172.16.0.1:,1208,0,0.0
2026-01-28 17:00:19.135135,0,172.16.0.1:,1209,0,0.0
2026-01-28 17:00:19.135135,64,172.16.0.1:,1210,64,969.0
2026-01-28 17:00:19.540310,0,172.16.0.1:,1211,0,0.0
2026-01-28 17:00:19.540310,64,172.16.0.1:,1212,64,967.0
2026-01-28 17:00:20.605639,0,172.16.0.1:,1213,0,0.0
2026-01-28 17:00:20.605639,0,172.16.0.1:,1214,0,0.0
2026-01-28 17:00:20.605639,0,172.16.0.1:,1215,0,0.0
2026-01-28 17:00:20.605639,0,172.16.0.1:,1216,0,0.0
2026-01-28 17:00:20.605639,0,172.16.0.1:,1217,0,0.0
2026-01-28 17:00:20.605639,0,172.16.0.1:,1218,0,0.0
2026-01-28 17:00:20.605639,0,172.16.0.1:,1219,0,0.0
2026-01-28 17:00:20.605639,0,172.16.0.1:,1220,0,0.0
2026-01-28 17:00:20.605639,64,172.16.0.1:,1221,64,204.0
2026-01-28 17:00:22.914084,0,172.16.0.1:,1222,0,0.0
2026-01-28 17:00:22.914084,0,172.16.0.1:,1223,0,0.0
2026-01-28 17:00:22.914084,0,172.16.0.1:,1224,0,0.0
2026-01-28 17:00:22.914084,0,172.16.0.1:,1225,0,0.0
2026-01-28 17:00:22.914084,0,172.16.0.1:,1226,0,0.0
2026-01-28 17:00:22.914084,0,172.16.0.1:,1227,0,0.0
2026-01-28 17:00:22.914084,64,172.16.0.1:,1228,64,1049.0
2026-01-28 17:00:23.549506,0,172.16.0.1:,1229,0,0.0
2026-01-28 17:00:23.549506,0,172.16.0.1:,1230,0,0.0
2026-01-28 17:00:23.549506,64,172.16.0.1:,1231,64,1072.0
2026-01-28 17:00:24.013591,0,172.16.0.1:,1232,0,0.0
2026-01-28 17:00:24.013591,64,172.16.0.1:,1233,64,1128.0
2026-01-28 17:00:24.695559,0,172.16.0.1:,1234,0,0.0
2026-01-28 17:00:24.695559,0,172.16.0.1:,1235,0,0.0
2026-01-28 17:00:24.695559,0,172.16.0.1:,1236,0,0.0
2026-01-28 17:00:24.695559,64,172.16.0.1:,1237,64,1001.0
2026-01-28 17:00:25.085541,0,172.16.0.1:,1238,0,0.0
2026-01-28 17:00:25.085541,64,172.16.0.1:,1239,64,988.0
2026-01-28 17:00:25.423435,0,172.16.0.1:,1240,0,0.0
2026-01-28 17:00:25.423435,64,172.16.0.1:,1241,64,918.0
2026-01-28 17:00:25.695543,64,172.16.0.1:,1242,64,990.0
2026-01-28 17:00:27.045537,0,172.16.0.1:,1243,0,0.0
2026-01-28 17:00:27.045537,0,172.16.0.1:,1244,0,0.0
2026-01-28 17:00:27.045537,0,172.16.0.1:,1245,0,0.0
2026-01-28 17:00:27.045537,0,172.16.0.1:,1246,0,0.0
2026-01-28 17:00:27.045537,0,172.16.0.1:,1247,0,0.0
2026-01-28 17:00:27.045537,0,172.16.0.1:,1248,0,0.0
2026-01-28 17:00:27.045537,64,172.16.0.1:,1249,64,920.0
2026-01-28 17:00:28.206447,0,172.16.0.1:,1250,0,0.0
2026-01-28 17:00:28.206447,0,172.16.0.1:,1251,0,0.0
2026-01-28 17:00:28.206447,0,172.16.0.1:,1252,0,0.0
2026-01-28 17:00:28.206447,0,172.16.0.1:,1253,0,0.0
2026-01-28 17:00:28.206447,0,172.16.0.1:,1254,0,0.0
2026-01-28 17:00:28.206447,64,172.16.0.1:,1255,64,861.0
2026-01-28 17:00:29.128058,0,172.16.0.1:,1256,0,0.0
2026-01-28 17:00:29.128058,0,172.16.0.1:,1257,0,0.0
2026-01-28 17:00:29.128058,0,172.16.0.1:,1258,0,0.0
2026-01-28 17:00:29.128058,64,172.16.0.1:,1259,64,962.0
2026-01-28 17:00:29.347422,64,172.16.0.1:,1260,64,982.0
2026-01-28 17:00:29.905406,0,172.16.0.1:,1261,0,0.0
2026-01-28 17:00:29.905406,0,172.16.0.1:,1262,0,0.0
2026-01-28 17:00:29.905406,64,172.16.0.1:,1263,64,920.0
2026-01-28 17:00:30.297718,0,172.16.0.1:,1264,0,0.0
2026-01-28 17:00:30.297718,64,172.16.0.1:,1265,64,911.0
2026-01-28 17:00:31.079461,0,172.16.0.1:,1266,0,0.0
2026-01-28 17:00:31.079461,0,172.16.0.1:,1267,0,0.0
2026-01-28 17:00:31.079461,64,172.16.0.1:,1268,64,1083.0
2026-01-28 17:00:31.385622,0,172.16.0.1:,1269,0,0.0
2026-01-28 17:00:31.385622,64,172.16.0.1:,1270,64,988.0
2026-01-28 17:00:32.935522,0,172.16.0.1:,1271,0,0.0
2026-01-28 17:00:32.935522,0,172.16.0.1:,1272,0,0.0
2026-01-28 17:00:32.935522,0,172.16.0.1:,1273,0,0.0
2026-01-28 17:00:32.935522,0,172.16.0.1:,1274,0,0.0
2026-01-28 17:00:32.935522,0,172.16.0.1:,1275,0,0.0
2026-01-28 17:00:32.935522,0,172.16.0.1:,1276,0,0.0
2026-01-28 17:00:32.935522,0,172.16.0.1:,1277,0,0.0
2026-01-28 17:00:32.935522,64,172.16.0.1:,1278,64,914.0
2026-01-28 17:00:33.126568,64,172.16.0.1:,1279,64,901.0
2026-01-28 17:00:34.157534,0,172.16.0.1:,1280,0,0.0
2026-01-28 17:00:34.157534,0,172.16.0.1:,1281,0,0.0
2026-01-28 17:00:34.157534,0,172.16.0.1:,1282,0,0.0
2026-01-28 17:00:34.157534,0,172.16.0.1:,1283,0,0.0
2026-01-28 17:00:34.157534,64,172.16.0.1:,1284,64,920.0
2026-01-28 17:00:35.685552,0,172.16.0.1:,1285,0,0.0
2026-01-28 17:00:35.685552,0,172.16.0.1:,1286,0,0.0
2026-01-28 17:00:35.685552,0,172.16.0.1:,1287,0,0.0
2026-01-28 17:00:35.685552,0,172.16.0.1:,1288,0,0.0
2026-01-28 17:00:35.685552,0,172.16.0.1:,1289,0,0.0
2026-01-28 17:00:35.685552,0,172.16.0.1:,1290,0,0.0
2026-01-28 17:00:35.685552,64,172.16.0.1:,1291,64,1020.0
2026-01-28 17:00:36.368656,0,172.16.0.1:,1292,0,0.0
2026-01-28 17:00:36.368656,0,172.16.0.1:,1293,0,0.0
2026-01-28 17:00:36.368656,0,172.16.0.1:,1294,0,0.0
2026-01-28 17:00:36.368656,64,172.16.0.1:,1295,64,883.0
2026-01-28 17:00:36.577515,64,172.16.0.1:,1296,64,892.0
2026-01-28 17:00:36.993542,0,172.16.0.1:,1297,0,0.0
2026-01-28 17:00:36.993542,64,172.16.0.1:,1298,64,900.0
2026-01-28 17:00:37.455576,0,172.16.0.1:,1299,0,0.0
2026-01-28 17:00:37.455576,64,172.16.0.1:,1300,64,958.0
2026-01-28 17:00:38.189488,0,172.16.0.1:,1301,0,0.0
2026-01-28 17:00:38.189488,0,172.16.0.1:,1302,0,0.0
2026-01-28 17:00:38.189488,0,172.16.0.1:,1303,0,0.0
2026-01-28 17:00:38.189488,64,172.16.0.1:,1304,64,884.0
2026-01-28 17:00:38.413504,64,172.16.0.1:,1305,64,908.0
2026-01-28 17:00:39.683508,0,172.16.0.1:,1306,0,0.0
2026-01-28 17:00:39.683508,0,172.16.0.1:,1307,0,0.0
2026-01-28 17:00:39.683508,0,172.16.0.1:,1308,0,0.0
2026-01-28 17:00:39.683508,0,172.16.0.1:,1309,0,0.0
2026-01-28 17:00:39.683508,0,172.16.0.1:,1310,0,0.0
2026-01-28 17:00:39.683508,64,172.16.0.1:,1311,64,958.0
2026-01-28 17:00:40.414567,0,172.16.0.1:,1312,0,0.0
2026-01-28 17:00:40.414567,0,172.16.0.1:,1313,0,0.0
2026-01-28 17:00:40.414567,64,172.16.0.1:,1314,64,1077.0
2026-01-28 17:00:40.968696,0,172.16.0.1:,1315,0,0.0
2026-01-28 17:00:40.968696,0,172.16.0.1:,1316,0,0.0
2026-01-28 17:00:40.968696,64,172.16.0.1:,1317,64,1023.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1318,0,0.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1319,0,0.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1320,0,0.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1321,0,0.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1322,0,0.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1323,0,0.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1324,0,0.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1325,0,0.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1326,0,0.0
2026-01-28 17:00:43.085695,0,172.16.0.1:,1327,0,0.0
2026-01-28 17:00:43.085695,64,172.16.0.1:,1328,64,888.0
2026-01-28 17:00:43.612413,0,172.16.0.1:,1329,0,0.0
2026-01-28 17:00:43.612413,64,172.16.0.1:,1330,64,1007.0
2026-01-28 17:00:44.261534,0,172.16.0.1:,1331,0,0.0
2026-01-28 17:00:44.261534,0,172.16.0.1:,1332,0,0.0
2026-01-28 17:00:44.261534,64,172.16.0.1:,1333,64,1044.0
2026-01-28 17:00:44.567498,64,172.16.0.1:,1334,64,1141.0
2026-01-28 17:00:45.208458,0,172.16.0.1:,1335,0,0.0
2026-01-28 17:00:45.208458,0,172.16.0.1:,1336,0,0.0
2026-01-28 17:00:45.208458,0,172.16.0.1:,1337,0,0.0
2026-01-28 17:00:45.208458,64,172.16.0.1:,1338,64,971.0
2026-01-28 17:00:45.425511,64,172.16.0.1:,1339,64,988.0
2026-01-28 17:00:45.514091,64,172.16.0.1:,1340,64,875.0
2026-01-28 17:00:46.006454,0,172.16.0.1:,1341,0,0.0
2026-01-28 17:00:46.006454,64,172.16.0.1:,1342,64,961.0
2026-01-28 17:00:46.289453,64,172.16.0.1:,1343,64,1043.0
2026-01-28 17:00:46.667091,0,172.16.0.1:,1344,0,0.0
2026-01-28 17:00:46.667091,64,172.16.0.1:,1345,64,1018.0
2026-01-28 17:00:47.615463,0,172.16.0.1:,1346,0,0.0
2026-01-28 17:00:47.615463,0,172.16.0.1:,1347,0,0.0
2026-01-28 17:00:47.615463,0,172.16.0.1:,1348,0,0.0
2026-01-28 17:00:47.615463,0,172.16.0.1:,1349,0,0.0
2026-01-28 17:00:47.615463,0,172.16.0.1:,1350,0,0.0
2026-01-28 17:00:47.615463,64,172.16.0.1:,1351,64,753.0
2026-01-28 17:00:48.005513,64,172.16.0.1:,1352,64,940.0
2026-01-28 17:00:48.913506,0,172.16.0.1:,1353,0,0.0
2026-01-28 17:00:48.913506,0,172.16.0.1:,1354,0,0.0
2026-01-28 17:00:48.913506,0,172.16.0.1:,1355,0,0.0
2026-01-28 17:00:48.913506,64,172.16.0.1:,1356,64,1036.0
